DATHOUR,consumer_price,supplier_price,consumer_volume,supplier_volume
2014-05-31,1327.899583333333,1274.9945833333334,1751300.956,1806721.014
2014-06-01,1305.4175000000002,1254.4316666666666,1718145.1849999996,1771438.751
2014-06-02,1192.445,1142.7341666666666,1814535.968,1871665.07
2014-06-03,1173.5416666666667,1123.1591666666666,1810305.432,1867849.868
2014-06-04,1235.0670833333334,1183.6745833333334,,1877032.291
2014-06-05,1263.8375,1209.9158333333337,1824913.478,1882004.756
2014-06-06,1310.5875,1255.82625,1825424.6810000003,1882427.3440000005
2014-06-07,1270.5025,1213.9595833333335,1748813.309,1804077.909
2014-06-08,1157.652916666667,1109.9470833333332,1707727.5449999997,1763203.4650000003
2014-06-09,1224.30375,1170.2033333333334,1811424.801,1870281.139
2014-06-10,1228.534583333333,1175.2033333333334,1814051.363,1873612.028
2014-06-11,1264.0520833333333,1208.24625,1801445.581,
2014-06-12,1234.41875,1171.9066666666663,1709021.6609999996,1767123.5630000003
2014-06-13,1262.3208333333334,1195.06875,1698582.549,1755241.5969999996
2014-06-14,1304.2866666666666,1251.867083333333,1691020.5479999995,1745729.9860000005
2014-06-15,1283.88375,1232.3029166666663,1682000.9299999997,1736740.5970000003
2014-06-16,1304.0174999999997,1247.5716666666667,1797543.007,1856159.535
2014-06-17,1272.47875,1218.3933333333334,1800781.8800000004,1859505.158
2014-06-18,1287.4958333333334,1228.3391666666666,1793728.851,
2014-06-19,1233.47875,1176.684166666667,1791199.0880000002,1851185.804
2014-06-20,1238.4104166666666,1180.1550000000002,1794117.7910000002,1854198.725
2014-06-21,1249.24375,1198.1729166666669,1700364.6250000002,1753895.895
2014-06-22,1213.0629166666668,1163.055,1678025.98,1730917.2670000002
2014-06-23,1304.6158333333335,1248.5604166666667,1796064.398,1852135.363
2014-06-24,1210.7783333333334,1156.5845833333335,1787921.9159999995,1845111.618
2014-06-25,1251.705,1198.298333333333,,1858438.362
2014-06-26,1275.56875,1218.9662499999995,1810495.59,1868039.052
2014-06-27,1291.0016666666668,1236.2533333333329,1807042.526,1865116.51
2014-06-28,1259.765,1210.8654166666663,1715163.8590000004,1768721.4570000004
2014-06-29,1220.9274999999998,1175.6124999999995,1686087.6080000002,1738990.0680000002
2014-06-30,1237.6441666666667,1180.4633333333334,1795221.6830000004,1854851.4400000004
2014-07-01,1185.2575,1128.7308333333333,1796364.502,1858981.718
2014-07-02,,1074.8229166666663,1787533.819,1851739.5080000004
2014-07-03,1198.22375,1140.303333333333,1788003.3950000005,1850575.237
2014-07-04,1272.6170833333333,1210.1675000000002,1789776.2019999996,1850898.777
2014-07-05,1309.0116666666668,1258.7254166666671,1707590.9590000005,1761059.5749999995
2014-07-06,1249.527916666667,1198.7716666666668,1679624.628,1732605.1129999997
2014-07-07,1175.9570833333337,1123.2825,1779747.0049999994,1838545.775
2014-07-08,1201.7750000000003,1150.1991666666663,1772049.445,1830284.649
2014-07-09,1132.7512499999998,1077.0341666666666,,1834480.968
2014-07-10,1200.79625,1141.9004166666666,1781451.2650000004,1842258.914
2014-07-11,1254.36,1199.75625,1790355.366,1849284.475
2014-07-12,1295.9733333333334,1241.2979166666669,1710476.164,1766178.7680000004
2014-07-13,1200.9470833333332,1141.0679166666666,1687701.967,1742057.1919999996
2014-07-14,1227.7670833333332,1136.2645833333331,1791279.5569999998,1848022.096
2014-07-15,1153.8820833333334,1087.5183333333334,1793499.0629999996,1850412.495
2014-07-16,1170.70375,1101.31375,1801758.692,1860901.107
2014-07-17,1223.1354166666667,1148.7083333333333,1820864.679,1882201.5770000005
2014-07-18,1252.005,1176.0012499999996,1822032.284,1882014.709
2014-07-19,1226.6504166666666,1176.2016666666668,1735630.175,1791375.616
2014-07-20,1141.1224999999995,1095.902916666667,1712589.605,1767027.803
2014-07-21,1268.9304166666666,1216.3879166666668,1815505.777,1872310.829
2014-07-22,1200.5916666666665,1138.8983333333333,1807945.033,1864289.353
2014-07-23,1235.2262500000004,1183.784583333333,1811241.38,1867480.406
2014-07-24,1269.0154166666666,1216.1341666666667,1808705.865,
2014-07-25,1330.9091666666666,1277.627083333333,1813656.873,1870497.503
2014-07-26,1277.58,1228.5354166666666,1730748.2520000003,1784797.6160000004
2014-07-27,1173.7641666666668,1128.10875,1711871.6870000004,1766448.1999999995
2014-07-28,1318.26875,1261.84875,1815081.689,1872447.765
2014-07-29,1199.9508333333335,1143.0650000000005,1821395.8330000003,1879449.635
2014-07-30,1238.78625,1186.3341666666663,1837607.246,1895694.414
2014-07-31,1218.4358333333334,1162.0079166666665,1833659.905,1891691.643
2014-08-01,1246.0437499999996,1184.7058333333332,1839267.167,1894608.1
2014-08-02,1255.7,1209.84625,1760945.052,1813679.182
2014-08-03,1212.7416666666668,1168.9279166666668,1730313.356,1782320.3380000002
2014-08-04,1296.3816666666671,1245.9600000000005,1843624.133,1898596.908
2014-08-05,1224.89625,1174.2420833333333,1843728.28,1899335.342
2014-08-06,1228.8733333333334,1167.2804166666665,1842771.997,1898764.964
2014-08-07,1266.9525,1196.2954166666668,,1894756.8330000003
2014-08-08,1232.8225,1165.6695833333329,1844107.933,1903453.103
2014-08-09,1261.9562500000004,,1766656.9939999997,1824448.723
2014-08-10,1218.7445833333334,1167.05,1734485.9839999997,1791404.5449999997
2014-08-11,1316.8525,1259.6495833333329,1851009.498,1911277.276
2014-08-12,1281.0287499999995,1223.831666666667,1856202.734,1917287.613
2014-08-13,1206.3341666666668,1150.9091666666666,1857310.5380000004,1918928.216
2014-08-14,1283.9520833333331,1226.0420833333333,1876393.032,1938564.592
2014-08-15,1322.256666666667,1259.1933333333334,1861849.221,1923945.264
2014-08-16,1218.4604166666666,,1784264.9940000004,1839327.68
2014-08-17,1225.17125,1181.357083333333,1760763.975,1813443.284
2014-08-18,1272.1266666666668,1217.615,1864556.879,1924008.432
2014-08-19,1191.8241666666668,1134.533333333333,1854083.815,1913266.59
2014-08-20,1180.0891666666666,1128.5270833333334,1840124.674000001,1900203.575
2014-08-21,1261.5225,1209.41125,1844230.389,1901368.384
2014-08-22,1297.555416666667,1247.3495833333334,1849690.831,
2014-08-23,1199.5887499999994,1147.8966666666668,1756040.988,1811477.904
2014-08-24,1167.4220833333334,1114.6766666666665,1726922.8739999996,1782145.073
2014-08-25,1265.5220833333333,1213.59,1843828.689,1902184.8150000004
2014-08-26,1195.345,1143.8866666666668,1840405.351,1900790.707
2014-08-27,1169.292083333333,1118.43125,1848861.089,1909912.8400000003
2014-08-28,1226.008333333333,1177.2975,1842763.01,1900341.62
2014-08-29,1229.80125,1180.775,1834023.757,1891408.9180000003
2014-08-30,1223.4133333333332,1178.934583333333,1751701.435,1805016.374
2014-08-31,1123.64,1080.4908333333335,,1780537.1380000005
2014-09-01,1221.6487499999996,1174.4604166666666,1825106.79,1882147.1900000009
2014-09-02,1228.175,1181.559166666667,1843893.958,1900636.446
2014-09-03,1245.8133333333333,1194.664166666667,1855254.376,
2014-09-04,1264.127083333333,1214.3408333333334,1867399.623,1925491.08
2014-09-05,1262.9020833333334,,1868595.604,1927037.1720000005
2014-09-06,1227.774583333333,1181.0895833333334,1782575.959,1837343.6630000004
2014-09-07,1159.6466666666668,1115.7012499999996,1753520.1619999998,1808683.143
2014-09-08,1207.215416666667,1154.6329166666667,1849122.55,1909865.562
2014-09-09,1206.605,1150.0145833333331,1853874.974,1915938.5700000003
2014-09-10,1179.6229166666665,1125.54375,1857736.104,1920599.866
2014-09-11,1221.3845833333337,1169.8275,1862760.37,1923025.012
2014-09-12,1241.60625,1189.9345833333334,,1923774.123
2014-09-13,1216.7508333333333,1169.3595833333334,1790536.4400000004,1847487.634
2014-09-14,1138.5908333333334,,1783380.15,1838770.11
2014-09-15,1278.6391666666666,1229.6699999999996,1883774.0800000003,1942327.845
2014-09-16,1238.75625,1191.1475000000005,1889524.682,1947611.133
2014-09-17,1175.033333333333,1126.5116666666663,,1954653.769
2014-09-18,,1172.2266666666667,1920887.669,1980424.943
2014-09-19,1261.2058333333334,1208.7425,1937602.578,1996633.385
2014-09-20,1213.085,1158.1204166666666,1852642.132,1907849.5
2014-09-21,1075.18875,1031.8758333333335,1824662.398,1880688.1920000005
2014-09-22,1188.7387500000002,1138.3962500000002,1930374.087,1991446.794
2014-09-23,1186.2725,1134.5770833333338,1935115.014,1997018.686
2014-09-24,1149.6475,1098.2916666666667,1947944.099,
2014-09-25,1177.6604166666666,1125.0333333333335,1964859.52,2027185.3460000004
2014-09-26,1173.6466666666668,,1962414.347,2024621.669
2014-09-27,1114.4229166666669,,1875754.806,1934196.9170000004
2014-09-28,1048.5633333333335,1003.2520833333332,1847762.03,1907412.974
2014-09-29,1111.005,1059.3783333333336,1948374.198,2013878.171
2014-09-30,1127.3150000000005,1073.4558333333334,1958075.489,2022441.794
2014-10-01,1169.20125,1117.8962500000002,,2042037.228
2014-10-02,1255.41,1199.0612500000002,2002851.797,2066147.524
2014-10-03,1214.2733333333333,1160.04375,2029283.496,2092705.943
2014-10-04,1151.4791666666667,1100.9225,1962666.215,2022923.238
2014-10-05,1063.0508333333337,1022.1254166666668,1936103.565,1994195.7610000004
2014-10-06,1202.0254166666666,1140.4945833333334,2034849.7100000004,2097699.643
2014-10-07,1205.715416666667,1145.618333333333,2061298.775,2125953.406
2014-10-08,1204.27375,1149.56625,2069141.2110000004,2135483.980999999
2014-10-09,1214.8779166666668,1160.5325000000005,2076867.716,2141147.523
2014-10-10,1194.1658333333332,1138.485,2068896.468,2134622.7090000003
2014-10-11,1087.5937500000002,1043.8320833333332,1973094.825,2033520.165
2014-10-12,1043.8341666666663,999.7908333333336,1956160.383,2017812.2650000004
2014-10-13,1213.7108333333333,1161.253333333333,2070465.761,2135338.809
2014-10-14,1158.987916666667,1107.8129166666663,2070958.789,2136278.805
2014-10-15,1193.5116666666668,1140.3749999999998,2080484.525,2147134.386
2014-10-16,1202.4316666666666,1150.1537500000004,2076434.308,2141546.6380000003
2014-10-17,1185.2379166666667,1135.926666666667,2089545.773,2154320.856
2014-10-18,1045.059166666667,1003.1466666666664,2046287.192,2107868.703
2014-10-19,987.1975,943.45875,2043752.637,2107421.17
2014-10-20,1020.8283333333331,956.46625,2160838.37,2228064.705
2014-10-21,1051.7595833333337,997.3066666666668,2169936.1249999995,2238322.2860000003
2014-10-22,1023.8720833333336,967.6791666666664,2206483.248,2275469.5530000003
2014-10-23,1018.59375,967.4466666666668,2224841.228,2295601.443
2014-10-24,1134.712083333333,1083.4166666666667,2263679.005,2334460.4220000007
2014-10-25,1043.725,995.0725,2187219.8230000003,2255508.862
2014-10-26,888.4366666666666,835.8658333333334,2164162.617,2231869.265
2014-10-27,1012.9979166666668,956.82125,2257639.5560000003,2330355.439
2014-10-28,1062.312916666667,1002.5599999999996,2247022.512,2319925.234
2014-10-29,1039.125833333333,979.1429166666668,2226563.559,2301636.131
2014-10-30,1127.1904166666666,1070.37375,2227151.95,2299179.157
2014-10-31,1134.7270833333332,,2201523.003,2273646.197
2014-11-01,1184.8004166666665,1132.8820833333334,2143121.4590000003,2210669.874
2014-11-02,1103.3116666666665,1053.1320833333334,2131225.532,2197976.079
2014-11-03,1176.115,1116.1295833333334,2137292.387,2206467.065
2014-11-04,1026.76875,981.5166666666668,2110514.317,2178079.345
2014-11-05,1093.9229166666669,1041.8795833333334,2207598.38,2279288.057
2014-11-06,1126.5979166666666,1074.2324999999996,,2279367.3880000003
2014-11-07,1152.6720833333334,1099.6587499999996,2218406.9459999995,2290884.251
2014-11-08,1101.6725,1054.2141666666664,2137039.988,2206523.397
2014-11-09,975.8633333333332,931.95375,2105302.512,2174103.6079999995
2014-11-10,1151.5375,1102.1525,2213429.026,2282780.0900000003
2014-11-11,1113.9070833333333,1063.3704166666666,2207914.3230000003,2279006.688
2014-11-12,1119.9550000000004,1068.274583333333,2220995.274,2292734.487
2014-11-13,1106.935416666667,1056.58375,2213948.524,2285425.531
2014-11-14,1148.2441666666666,1093.14125,2227465.464000001,2299238.243
2014-11-15,1082.7754166666666,1037.7116666666664,2165720.42,2232242.572
2014-11-16,,965.9404166666668,2147559.969,2215613.717
2014-11-17,1104.5666666666666,1053.2745833333336,2265490.6700000004,2338531.929
2014-11-18,1045.1125,990.8608333333332,2290724.83,2363028.929
2014-11-19,1031.62375,968.9425,2311594.433,2386383.3460000004
2014-11-20,1064.8245833333333,1005.5229166666668,2320116.723,2395499.7830000003
2014-11-21,1119.12875,1048.6774999999998,2328578.575,2403958.142
2014-11-22,1086.6408333333334,1039.5554166666666,2255194.6,2325341.6080000005
2014-11-23,1057.902916666667,1013.2891666666668,2228757.5369999995,2296535.654000001
2014-11-24,1164.1754166666665,1106.6083333333331,2345072.621,2418770.472
2014-11-25,1161.7358333333332,1103.9754166666664,2359767.9710000004,2434519.1380000007
2014-11-26,,1112.07125,2370869.885,2446719.375
2014-11-27,1162.970833333333,1101.9645833333334,2384728.992000001,2460816.8540000003
2014-11-28,1207.36375,1145.2933333333333,2395692.995,2472275.625
2014-11-29,1125.0183333333334,1063.037916666667,,2377565.401
2014-11-30,1038.0945833333335,992.4433333333332,2274068.457,2343437.671
2014-12-01,1132.5400000000004,1073.6520833333334,2390980.225,2467122.0680000004
2014-12-02,1172.5695833333334,1113.0220833333335,2404624.232,2481865.785000001
2014-12-03,1207.7445833333334,1139.7050000000004,2416334.1040000003,
2014-12-04,1209.8325000000002,1151.1670833333335,2422138.785,2497790.308
2014-12-05,1189.5633333333333,1135.6066666666668,2422169.5540000005,2498827.968000001
2014-12-06,,1035.9333333333334,2336611.32,2411658.9790000003
2014-12-07,997.4924999999996,952.60875,2298087.201,2370100.359
2014-12-08,1125.26625,1070.8108333333332,2397830.953000001,2476454.4089999995
2014-12-09,1095.1783333333335,1041.3754166666663,2387417.6190000004,2465957.821
2014-12-10,1130.4,1075.6954166666667,2387353.804,2466880.943
2014-12-11,1155.91,1102.9595833333333,2381116.0900000003,2457870.8170000003
2014-12-12,1162.215416666667,1110.3679166666668,2361105.86,2435568.8
2014-12-13,1139.6325000000004,1087.11875,2281932.2700000005,2351357.726
2014-12-14,1007.01125,958.45,2246074.098,2314214.0530000003
2014-12-15,1119.8,1066.38,2352049.4860000005,2426252.902000001
2014-12-16,1133.2095833333333,,2349321.382,2423141.581
2014-12-17,1157.1029166666665,1103.955,2339405.0730000003,2414639.082
2014-12-18,,1046.5837500000002,2342787.203,2417663.5130000007
2014-12-19,1126.43875,1065.1091666666666,2347676.569,2425413.304
2014-12-20,1140.3774999999996,1085.5137500000003,2266466.065,2340310.870000001
2014-12-21,1046.6799999999996,991.8,2232723.345,2306848.1
2014-12-22,1159.825,1098.4229166666669,2341893.665,2420205.975
2014-12-23,1107.2762499999997,1044.12625,2342420.098,2418605.735
2014-12-24,1030.1841666666671,964.0445833333335,2332761.7120000003,2409383.253
2014-12-25,1009.4212500000004,954.7129166666668,2338265.595999999,2414016.1390000004
2014-12-26,1124.6983333333335,1070.1837500000004,2351847.7239999995,
2014-12-27,1026.7479166666665,979.0708333333336,2319501.207,2389280.368
2014-12-28,952.0758333333334,905.4129166666668,2304373.152,2375588.336
2014-12-29,1025.2295833333335,971.5687500000004,2345034.701,2418181.9970000004
2014-12-30,1015.8033333333336,,2361479.149,2435871.87
2014-12-31,1060.6370833333333,1014.4508333333335,2282205.395,2348840.984
2015-01-01,777.4787500000001,735.5083333333333,2115690.0539999995,2181180.626
2015-01-02,990.6666666666664,945.0954166666664,2138448.534,2204994.606
2015-01-03,1065.3808333333334,1017.12125,2168085.577,2234919.666
2015-01-04,,1087.26,2182425.279,2250843.3170000003
2015-01-05,1068.1045833333333,1023.0916666666664,2211970.876,2279424.838
2015-01-06,945.9874999999996,902.8025,2225331.708,2292505.262
2015-01-07,831.3624999999997,789.6266666666667,2229659.5790000004,
2015-01-08,913.65875,867.2058333333333,2269443.751,2339209.81
2015-01-09,933.46375,889.6208333333333,2264047.237,2333605.387
2015-01-10,914.53125,871.5212500000001,2272945.8540000003,2341823.851
2015-01-11,925.0470833333331,883.2291666666665,2272309.867,2341565.707
2015-01-12,1026.4891666666665,979.80125,2355097.826,2428108.16
2015-01-13,1044.9345833333332,996.9458333333332,2357137.507,2431123.384
2015-01-14,1116.8458333333333,,2345510.831,2418623.0560000003
2015-01-15,1132.1962499999995,1075.1220833333334,2336569.5680000004,2410292.134
2015-01-16,1071.0779166666666,1014.04625,2326155.518000001,2399653.5220000003
2015-01-17,1066.6225,1013.30875,2262249.691000001,2334735.4080000003
2015-01-18,1010.3104166666668,959.7708333333331,2244998.3890000004,2317053.159
2015-01-19,1084.2920833333335,1028.0208333333337,2332733.579,2407585.926
2015-01-20,1062.2633333333335,999.4995833333332,2355427.191,2430424.298
2015-01-21,955.7645833333332,899.0374999999997,2364718.8579999995,2439127.651
2015-01-22,1049.365,995.4933333333332,2407028.464,2482263.668
2015-01-23,1007.2904166666666,954.2279166666668,2417376.213999999,2491753.734
2015-01-24,1057.3075,1007.6499999999996,2377857.36,
2015-01-25,981.8275,930.4125,,2400313.333
2015-01-26,1071.56875,1012.9587500000004,2420268.755,2494698.7290000007
2015-01-27,,1107.6929166666666,2433817.139,2507398.0930000003
2015-01-28,1165.4079166666666,1107.4066666666668,2424659.469,2499794.682
2015-01-29,,1168.2679166666665,2439123.723,2514007.884
2015-01-30,1211.8908333333334,1146.1929166666666,2420228.469,2494164.552
2015-01-31,1114.3879166666668,1060.41375,2339142.129,2411152.73
2015-02-01,1105.082083333333,1050.2308333333333,2291589.63,2361197.713
2015-02-02,1039.1208333333334,979.2358333333332,2361658.3120000004,2436881.983
2015-02-03,1100.39875,1047.3216666666665,2359822.9080000003,2433835.951
2015-02-04,1199.4545833333334,1145.5191666666665,2364828.57,2435879.137000001
2015-02-05,1183.3866666666663,1130.5191666666665,2373308.024,
2015-02-06,1125.925,1073.253333333333,2379841.029,2452483.897
2015-02-07,1137.9962500000004,1083.5308333333332,2316964.132,2388113.858
2015-02-08,1025.4225,,2289952.353,2360044.762000001
2015-02-09,1148.5399999999995,1097.7954166666668,2397382.075,2469658.123
2015-02-10,1115.2491666666667,1061.9525,2406380.491,2480380.411
2015-02-11,1130.1883333333333,,2391720.236,2466378.2190000005
2015-02-12,1158.8154166666666,1104.659583333333,2381858.4790000003,2456669.57
2015-02-13,1160.6879166666663,1105.4808333333333,2369836.78,2443778.8710000003
2015-02-14,1141.5995833333334,1092.1191666666664,2314866.44,2385420.598
2015-02-15,1024.0720833333332,977.18375,2289163.027,2360059.784
2015-02-16,1212.6845833333332,1150.5616666666667,2401269.984,2475033.6870000004
2015-02-17,1120.0483333333334,1062.3329166666665,2405186.8150000004,2480833.166
2015-02-18,1164.0466666666666,1101.68125,2429977.8440000005,2508709.151
2015-02-19,1277.934166666667,1217.59875,2416341.38,2491827.07
2015-02-20,1228.4295833333333,1172.5933333333332,2383552.5870000003,2456326.916000001
2015-02-21,1170.1166666666666,1118.897083333333,2302547.4430000004,2374360.383
2015-02-22,1083.7966666666666,1035.0366666666664,2256141.146000001,2327312.392
2015-02-23,1046.37875,995.9870833333334,2249285.063,2321716.253
2015-02-24,1221.12,1164.0791666666669,2335525.7490000003,2409793.6
2015-02-25,1209.1945833333334,1149.347083333333,2308573.503,2384499.577
2015-02-26,1225.8804166666666,1167.1870833333337,2283937.0670000003,2357862.523
2015-02-27,1154.9583333333337,,2261311.085,2334575.231
2015-02-28,1140.2066666666665,1091.85,2158444.747,2226562.01
2015-03-01,1041.6733333333336,995.6766666666668,2125805.376,2195051.214
2015-03-02,1152.4470833333337,1086.9479166666667,2244809.76,2316957.329
2015-03-03,1153.125,1085.2825,2242872.59,2316017.7530000005
2015-03-04,1144.365,1087.78375,2238155.9430000004,2311859.88
2015-03-05,1177.9970833333332,1123.4645833333334,2262069.0539999995,
2015-03-06,1183.4008333333334,1129.8933333333334,2267378.512000001,2338250.4570000004
2015-03-07,1217.7420833333333,1166.6604166666666,,2258135.9820000003
2015-03-08,1241.5829166666665,1190.2141666666666,2149363.055,2215958.2180000003
2015-03-09,1152.06875,1102.8233333333333,2142669.165,2209572.075
2015-03-10,1171.8925000000004,1119.465,2209407.9080000003,2280415.879
2015-03-11,1124.3979166666666,1070.5120833333333,2199739.5910000005,2271478.444
2015-03-12,1241.31625,1185.4170833333335,2198269.2190000005,2268020.7720000003
2015-03-13,1205.3237499999998,1150.5070833333332,2177758.172,2247386.728
2015-03-14,1096.52125,1054.26625,2114261.536,2180696.022
2015-03-15,1084.6745833333332,1043.8908333333334,,2151770.149
2015-03-16,1180.2625,,2179688.6720000003,2249292.768
2015-03-17,1181.9379166666663,1122.88,2174278.6380000003,2244811.2020000005
2015-03-18,1180.1541666666665,1124.5066666666671,2169421.441,2238099.3
2015-03-19,1197.0208333333333,1139.9345833333334,2161160.387,2229420.7560000005
2015-03-20,1243.6104166666669,1188.5783333333334,2175560.2270000004,2242851.774
2015-03-21,1256.0841666666668,1204.250416666667,2098753.9480000003,2162229.706
2015-03-22,1132.28,,2070292.978,2134534.4590000003
2015-03-23,1124.9687500000002,1076.2791666666667,2161881.452,2229997.417
2015-03-24,1157.743333333333,1105.21375,2183244.373,2250230.4510000004
2015-03-25,1113.7891666666667,,2161381.438,2229865.7410000004
2015-03-26,1155.524583333333,1097.9504166666666,2175492.009,2245254.062
2015-03-27,1162.78,1104.7016666666668,2160824.7970000003,2229901.353
2015-03-28,1129.915,1058.3441666666668,2096668.146,2161239.77
2015-03-29,1023.0820833333336,969.1683333333334,2070470.875,
2015-03-30,1109.79125,1060.905,2164194.179,2230365.068
2015-03-31,1118.9154166666665,1068.4,2166600.802,2233855.24
2015-04-01,1121.5816666666667,1062.3075,2186362.813,2253873.3320000004
2015-04-02,1140.3020833333328,1088.2975,2177535.0930000003,2244869.683
2015-04-03,1164.9550000000004,1114.4816666666668,2173637.946,2240486.266
2015-04-04,1159.0566666666666,1111.7412499999996,2086755.822,2149111.93
2015-04-05,925.8633333333332,879.3108333333333,2055519.5300000005,2118951.476
2015-04-06,1125.0929166666665,1071.3458333333335,2135323.8030000003,2203500.26
2015-04-07,1147.6641666666667,1091.2937499999996,2123436.234,2190293.142
2015-04-08,1061.9241666666671,986.5208333333336,2110684.885,2176923.627
2015-04-09,1144.7004166666668,1096.7295833333333,2109680.868,2174589.595
2015-04-10,1166.090416666667,1115.7683333333334,2109397.703,2173775.1019999995
2015-04-11,1125.4775000000004,1082.31875,2033498.096,2095081.2420000003
2015-04-12,1131.7141666666666,1089.1783333333335,1972791.752,2032312.0970000003
2015-04-13,1192.5270833333334,1141.888333333333,2070476.466,
2015-04-14,1103.8225000000002,1053.0783333333336,,2105876.599
2015-04-15,1157.8050000000003,1106.1579166666668,2042289.475,2107619.254000001
2015-04-16,,,2052513.148,2117347.444
2015-04-17,1163.0641666666666,1106.3725,2043849.489,2109171.713999999
2015-04-18,1166.8804166666666,1122.689583333333,1990670.613,2049679.4420000005
2015-04-19,1050.52125,1007.5916666666668,1954923.257,2013865.474
2015-04-20,1213.1729166666669,1161.2483333333332,2062038.64,2127756.767
2015-04-21,1119.2175000000002,1069.2995833333332,2054974.883,2121347.37
2015-04-22,1102.2766666666666,1051.1320833333332,2060700.131,2127947.6020000004
2015-04-23,1200.215,1147.4858333333332,2050574.415,2115728.2980000004
2015-04-24,1183.170416666667,1132.93,2033761.532,2097632.268
2015-04-25,1120.3199999999997,1075.8016666666665,1954124.326,2012625.127
2015-04-26,1108.5199999999998,1068.38,1920581.405,1977136.7560000003
2015-04-27,1110.7033333333334,1058.5008333333333,2013475.453,2077812.547
2015-04-28,1098.6191666666664,1045.5716666666665,1984955.432,2050817.2480000004
2015-04-29,1133.4091666666668,1079.4108333333338,1956175.623,2021221.4840000009
2015-04-30,1256.3749999999998,1201.6966666666667,1925492.838,1986887.668
2015-05-01,1194.1037500000004,1144.12625,1811642.128,1876257.518
2015-05-02,1130.1279166666666,1083.174166666667,1781458.2220000003,1846103.264
2015-05-03,1078.6437500000004,1031.09875,1774853.1149999998,1840939.681
2015-05-04,1072.3212500000004,1022.6666666666664,1781785.2359999998,1849258.335
2015-05-05,1125.8691666666666,1067.1954166666667,1881165.392,1951648.612
2015-05-06,1029.0024999999996,979.3250000000004,1852912.369,1919315.8120000004
2015-05-07,1085.3608333333332,1035.3079166666666,,1915389.59
2015-05-08,1196.3604166666669,1143.5804166666665,,1908678.628
2015-05-09,1121.6450000000002,1078.8583333333331,1749679.3369999994,1815028.394
2015-05-10,1018.1458333333336,976.9187499999996,1730243.448,1796248.888
2015-05-11,956.0474999999996,914.1329166666666,,1818595.327
2015-05-12,1092.645,1041.58375,1845294.415,1915553.914
2015-05-13,1044.08375,993.1975,1845241.579,1916016.147
2015-05-14,1021.8908333333331,,1842288.078,1912815.374
2015-05-15,1090.3141666666668,1043.2004166666668,1843087.42,1913805.96
2015-05-16,1138.7625,1090.1466666666663,1771258.1400000004,1840839.538
2015-05-17,1091.2812500000002,1045.274583333333,1755006.539,1823120.1580000003
2015-05-18,1147.0649999999996,1098.7225,1858684.822,1928378.073
2015-05-19,1076.7,1030.4466666666665,1863615.348,1933679.902
2015-05-20,1050.5783333333334,1004.9499999999996,1862000.816,1931523.523
2015-05-21,1035.8233333333335,,1858206.363,1929538.399
2015-05-22,1127.8866666666668,1076.85875,1839655.6310000003,1910678.191
2015-05-23,1066.2604166666663,1015.79625,1757706.4569999997,1826753.591
2015-05-24,957.0108333333334,912.15875,1741686.94,1811054.886
2015-05-25,,1010.1170833333334,1841310.213,1912418.581
2015-05-26,979.25125,933.3533333333336,1835327.421,1906082.359
2015-05-27,,908.275,1834819.759,1904639.1210000005
2015-05-28,1003.0666666666668,956.935,1836156.362,1905520.063
2015-05-29,972.5704166666668,923.1016666666668,1832977.8080000004,1902214.5360000003
2015-05-30,973.1991666666668,934.9833333333332,1733591.2130000002,1797699.6179999998
2015-05-31,818.6558333333335,779.3970833333336,1703932.436,1766799.2349999996
2015-06-01,1113.0791666666669,1066.0912500000004,1801410.8449999995,1867583.554
2015-06-02,1156.2370833333334,1094.6433333333337,1802268.752,1868531.375
2015-06-03,1205.2449999999994,1138.9254166666667,1803186.439,1871346.74
2015-06-04,1175.5329166666666,,,1861454.022
2015-06-05,1181.425416666667,1129.8079166666666,1792232.7340000004,1859332.173
2015-06-06,1166.7754166666666,1121.4270833333337,,1771863.9499999995
2015-06-07,1074.8079166666666,1033.1658333333332,1686415.3550000002,1748947.7829999996
2015-06-08,1143.55875,1093.1266666666668,1795709.2400000002,1863141.754
2015-06-09,,1054.815833333333,1790210.98,1860098.368
2015-06-10,1101.51375,1052.3604166666669,1792702.032,1861329.483
2015-06-11,1150.4941666666666,1101.6108333333334,1785821.19,1853306.685
2015-06-12,1247.4725,1201.3,1697886.0880000002,1758599.4590000005
2015-06-13,1162.4479166666667,1116.3433333333337,1686689.218,1749092.1199999994
2015-06-14,1216.0141666666668,1166.7074999999998,1684825.8200000003,1746985.5990000004
2015-06-15,1219.5583333333334,1164.4004166666666,1804173.659,
2015-06-16,1181.2820833333333,1126.93875,1802294.199,1869406.736
2015-06-17,1120.2704166666667,1069.5075000000004,1805230.582,1872032.592
2015-06-18,,992.3675000000004,1799577.071,1865376.345
2015-06-19,1196.8320833333332,1140.3791666666666,1808841.235,1875765.455
2015-06-20,1163.14125,1115.7433333333336,1718772.9319999998,1782606.8039999998
2015-06-21,1173.805833333333,1130.97875,1710902.1769999997,1772150.9910000004
2015-06-22,1205.44375,1148.4229166666669,1830395.015,1895041.656
2015-06-23,948.3783333333334,893.5775,1838582.49,1906169.2190000005
2015-06-24,1179.705416666667,1113.17375,1836508.021,1908208.7110000008
2015-06-25,1196.8700000000003,1124.9129166666671,1838985.211,1911319.214
2015-06-26,1186.7387499999998,1108.285,1839171.784,1911081.0220000003
